id,type,label,n_tokens,total_text_len,mean_conf,min_conf,frac_conf_lt30,frac_conf_lt50,std_conf,n_latin_dates,n_arabic_date_tokens,n_valid_dates,n_distinct_years,year_span,chrono_violation,implausible_age,future_or_ancient,n_date_pairs_bad_order,has_dual_script,crossscript_year_mismatch_frac,crossscript_any_mismatch,name_weird_accent_ct,name_weird_accent_frac,n_latin_name_tokens,box_h_cv,box_h_max_over_med
b0c506526d334e6988adc2490e05baa8,MOZAMBIQUE/DL,1,39.0,517.0,0.9739819283668811,0.427464097738266,0.0,0.02564102564102564,0.0907830072435411,3.0,0.0,3.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.33784989583107666,2.727272603305791
013a8bf845e5443595a7a18dd6f13bca,EGYPT/DL,0,37.0,302.0,0.8476280972361565,0.0,0.075,0.075,0.2684993631480686,3.0,3.0,3.0,3.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.1913374532782162,1.4526315483656518
4d9b6ffbfdbd4fa29763b094a1b32c77,EGYPT/DL,0,34.0,289.0,0.8122725573025251,0.0,0.10526315789473684,0.13157894736842105,0.3147996906232534,3.0,0.0,3.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,7.0,0.21442756776671987,1.4081632365680974
68e029b364b74010b945b93a891c4fbb,MOZAMBIQUE/DL,1,38.0,523.0,0.9744109683915189,0.6009002923965454,0.0,0.0,0.07524161342471733,3.0,0.0,3.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.4357283337188168,3.8536583486020315
027ff25cd05e4e12b41ef1e6b326faad,BENIN/DL,1,28.0,426.0,0.909723582544497,0.0752963200211525,0.07142857142857142,0.07142857142857142,0.24178512317206022,3.0,0.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.37641738496185245,2.861111031635805
f29eb69c32b542a58f42c4788723b65d,BENIN/DL,0,27.0,408.0,0.9296974197581962,0.07287828624248505,0.07407407407407407,0.07407407407407407,0.22865245781097282,3.0,0.0,3.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2615890532880324,1.9166666134259276
37f341f3e0ca4c05a739e57af053c2e3,MAURITIUS/ID,0,18.0,183.0,0.9474168684747484,0.531004011631012,0.0,0.0,0.13620815492078459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.05755395683453238,14.0,0.44005322262183993,3.0227272040289273
94f832b498654a43a086aad4d09e6f43,EGYPT/DL,1,37.0,312.0,0.8298576260224367,0.0,0.07692307692307693,0.10256410256410256,0.261725107182329,3.0,0.0,3.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.23438200686584118,1.6041666332465285
c9554686103946a8bfc2a76a37cf4404,MOZAMBIQUE/DL,1,38.0,535.0,0.9839454999095515,0.7923930883407593,0.0,0.0,0.03521822390702287,3.0,0.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.30680447680519773,2.6818180599173607
e758260dedb742a491b74940c6ab38da,BENIN/DL,0,26.0,421.0,0.926213627251295,0.07287828624248505,0.07692307692307693,0.07692307692307693,0.23159151293546487,3.0,0.0,3.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2572013371792239,1.89041090711203
ce47f3e99be74fb98e3c538cc33bb05a,EGYPT/DL,1,38.0,297.0,0.8432114869356155,0.0,0.05,0.05,0.23615947699787027,3.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.016666666666666666,7.0,0.22026983657510865,1.5102040508121624
580b23c204cb4c158853215a3b110705,BENIN/DL,0,26.0,409.0,0.8895454191499286,0.0,0.1111111111111111,0.1111111111111111,0.28602358365084596,3.0,0.0,3.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.3767663757067139,2.864864787436087
ca43523cc70747ba8f18940c5ff8c2cd,EGYPT/DL,0,35.0,336.0,0.8399307204259409,0.0,0.05405405405405406,0.10810810810810811,0.2539170526678584,3.0,2.0,3.0,3.0,72.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,10.0,0.20109889689639224,1.437499970052084
5f5a6e78f351487195bfbd2aa5978b98,BENIN/DL,1,27.0,427.0,0.9277913250305034,0.06381283700466156,0.07407407407407407,0.07407407407407407,0.2263990007832697,3.0,0.0,3.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.26932046689744893,1.9166666134259276
490c12d82b344eff90f2a82ad45ada41,GUINEA/DL,0,15.0,314.0,0.9924187620480855,0.9613206386566162,0.0,0.0,0.012199271201695032,2.0,0.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.2252640625482213,1.5681817825413231
3beab737b69449109c85df772b9d6e78,GUINEA/DL,0,16.0,317.0,0.9916118383407593,0.9619131088256836,0.0,0.0,0.013433195286132078,2.0,0.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.2491587515887498,1.536842072908588
77a10e0c2e6c4f398258d9a2f52ea366,GUINEA/DL,1,16.0,319.0,0.9911104142665863,0.9659953713417053,0.0,0.0,0.012653931131374788,2.0,0.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.21696103395601343,1.548387063475547
156d2db5fc1c46109f977b5c0092ae90,MAURITIUS/ID,1,17.0,186.0,0.9979293030851027,0.9808261394500732,0.0,0.0,0.004698173433565769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.02702702702702703,14.0,0.18245029862649578,1.4444444123456799
0508e891d0e64cb59095026e044b914b,EGYPT/DL,1,38.0,325.0,0.8316709533333778,0.0,0.05,0.125,0.25778679950946665,3.0,3.0,3.0,3.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.014705882352941176,6.0,0.20469295775107976,1.4226803830375179
149d1e4405b54e60b37c7c357ec8c314,EGYPT/DL,1,40.0,306.0,0.8333280883556189,0.0,0.06976744186046512,0.09302325581395349,0.2705745065569807,3.0,2.0,3.0,3.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.20152669984179467,1.5102040508121624
cc0f0fc40ca5494ea972c30a88a3e769,EGYPT/DL,1,39.0,297.0,0.8686708688735962,0.0,0.025,0.025,0.20070393882152654,3.0,1.0,3.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.21071335919583523,1.4838709358307327
959296f5bb3f4caab86170624f5893a2,MAURITIUS/ID,1,16.0,192.0,0.998309101909399,0.986564040184021,0.0,0.0,0.0033830037704297026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.046357615894039736,13.0,0.20202624119293455,1.3932583956571147
da9f0dd126f24c5aa0158a3ef2bebeac,MOZAMBIQUE/DL,0,39.0,508.0,0.9727296355443124,0.5434688925743103,0.0,0.0,0.08213046448266832,3.0,0.0,3.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3118528695494514,2.8095236757369677
2927bbced2ef4d19bfd5dbd66726db48,MOZAMBIQUE/DL,1,38.0,506.0,0.9592618804711562,0.0,0.02564102564102564,0.02564102564102564,0.16172605490838565,3.0,0.0,3.0,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.44875863854009607,3.809523628117922
c500f3916491494eb2e543efda8d02da,MOZAMBIQUE/DL,0,39.0,521.0,0.9871641458609165,0.8519156575202942,0.0,0.0,0.026519321935830564,3.0,0.0,3.0,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.30602469129561194,2.949999852500007
919bc9a3857f4440a80c80876cf3c243,GUINEA/DL,0,16.0,342.0,0.981262844055891,0.787571132183075,0.0,0.0,0.050988438980077225,2.0,0.0,2.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.4326910958252147,2.7422679846955056
aa65824aa12c47f898145aff1f55ceb3,GUINEA/DL,0,17.0,312.0,0.9749756174929002,0.7236157059669495,0.0,0.0,0.06444255771141857,2.0,0.0,2.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.26739647744821204,1.5999999644444454
c8953ab22ed349daa04cc0f4d3d021b7,BENIN/DL,1,26.0,386.0,0.9268819532142236,0.0613531693816185,0.07692307692307693,0.07692307692307693,0.22631197092240515,3.0,0.0,3.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.25985157710882967,1.89041090711203
5a70ee6214d34b18971b9efaaf5c1b8c,EGYPT/DL,0,36.0,295.0,0.8544153657398725,0.0,0.05263157894736842,0.07894736842105263,0.2544942443210015,4.0,2.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,2.0,0.030303030303030304,7.0,0.22806937853388204,1.5199999696000006
631d48e406de45478955273c04a4f054,MAURITIUS/ID,1,16.0,161.0,0.9615629483014345,0.3915427625179291,0.0,0.0625,0.1471823958933488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.016,13.0,0.1980493140416236,1.388235261453288
23bb0b627ef6475991c14990e8bbb808,MOZAMBIQUE/DL,0,38.0,520.0,0.9813924776880365,0.7314759492874146,0.0,0.0,0.046549146547089484,3.0,0.0,3.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.415158766651529,3.6666664920635004
4452597c4dc742238612cb6a04ae6a53,BENIN/DL,0,28.0,442.0,0.91149612542774,0.0752963200211525,0.07142857142857142,0.07142857142857142,0.23810458830998535,3.0,0.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.39546268073300744,2.9459458663257876
e03d24e87ee44a84b8fcdc8ce1752ae8,GUINEA/DL,1,18.0,317.0,0.9649741053581238,0.5685336589813232,0.0,0.0,0.09789468340601995,2.0,0.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.4569585671901306,3.1648350952783497
9f730d65b43a4479adf8667d11e0b61d,MAURITIUS/ID,0,17.0,201.0,0.966078090317109,0.46915164589881897,0.0,0.058823529411764705,0.12432067278242054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.075,14.0,0.17269282128362126,1.4418604315846413
7027ad4e37bf41bebb86361dca3b7d72,EGYPT/DL,1,40.0,308.0,0.8275382934614669,0.0,0.06976744186046512,0.09302325581395349,0.27591474802037835,3.0,3.0,3.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.1980602705960571,1.4285713994169102
0ccbdf0f82a249db8753a47755e7ec27,MAURITIUS/ID,1,17.0,206.0,0.9925367762060726,0.9014171361923218,0.0,0.0,0.023044798510482634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.05357142857142857,15.0,0.19224497089001058,1.2916666397569452
941c3c94c92349498cd950ead03a2cf7,GUINEA/DL,1,17.0,341.0,0.9569700395359713,0.5183249115943909,0.0,0.0,0.1207186514301279,2.0,0.0,2.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.44681713997649175,2.9166666059027793
0fa7df7ae4574cce9041f801b6cf28be,MOZAMBIQUE/DL,1,40.0,533.0,0.9855888977646827,0.7593113780021667,0.0,0.0,0.03886557455192141,3.0,0.0,3.0,3.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.3186830777663049,2.7906975446187188
942efe54d10d4c0a8a4ed8e37149bf9c,GUINEA/DL,0,18.0,311.0,0.9804945025179121,0.8876165747642517,0.0,0.0,0.034724513395261496,2.0,0.0,2.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.23355638365631942,1.5824175476391749
5eae41249df745ad9741f0b76cb9044f,MAURITIUS/ID,1,16.0,186.0,0.9927355051040649,0.923658013343811,0.0,0.0,0.018524688076516582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.04827586206896552,13.0,0.16779100384000692,1.2499999715909098
c03e68c4025c47a3a983bb6ee1a031d9,GUINEA/DL,1,18.0,344.0,0.9774106608496772,0.8742082118988037,0.0,0.0,0.03473694116508404,2.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.23351111939677108,1.617977491730843
ee1519a8e85044718a9aa4d5fa3a4825,MOZAMBIQUE/DL,0,39.0,515.0,0.9766808992777115,0.6323813199996948,0.0,0.0,0.06384070953118604,3.0,0.0,3.0,3.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3028198417917902,2.545454429752071
27ee6216504a4ec398187d84111f4cdc,BENIN/DL,1,27.0,433.0,0.9276237244959231,0.0683857649564743,0.07407407407407407,0.07407407407407407,0.23066081052219908,3.0,0.0,3.0,3.0,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.27563813922574976,1.9166666134259276
78e12b2c98bb41c8a85f6e0a16e1c1df,EGYPT/DL,0,37.0,331.0,0.8373159896104764,0.0,0.05128205128205128,0.07692307692307693,0.25161746469095847,3.0,2.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.23108228507973438,1.3799999724000007
19c28882040e4a7cbc462f1066130b37,GUINEA/DL,1,15.0,321.0,0.9929399450620016,0.9606839418411255,0.0,0.0,0.013463666124817007,2.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.22875270659838992,1.6363635991735546
6d6846a9c8dd4505bf9baf9b52ef3328,GUINEA/DL,1,16.0,327.0,0.9847297556698322,0.8772376179695129,0.0,0.0,0.030116442553506498,2.0,0.0,2.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.22903529271109574,1.5824175476391749
1d3d242c793346e7bd7aee8c0971e46e,MOZAMBIQUE/DL,1,40.0,511.0,0.9894171088933945,0.9126508831977844,0.0,0.0,0.01964843041915585,3.0,0.0,3.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3142963703763175,2.949999852500007
1b52abf398f14d79818a62eddf8fccf3,BENIN/DL,0,27.0,472.0,0.925611841181914,0.0752963200211525,0.07407407407407407,0.07407407407407407,0.23122842386271147,3.0,0.0,3.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.2557863674388764,1.8648648144631133
e38901abb6ac49258b7056292a5cd320,BENIN/DL,0,26.0,408.0,0.9247951802725976,0.0613531693816185,0.07692307692307693,0.07692307692307693,0.23059856034293524,3.0,0.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2729630421772475,1.8648648144631133
45222acb7cb24c24a6d172e90b8141f4,MAURITIUS/ID,0,18.0,188.0,0.9610640969541338,0.3916013836860657,0.0,0.05555555555555555,0.1388474856555315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.04827586206896552,14.0,0.17777444224186,1.2967032682043238
9c9a2c1471294f0daf9beeff8dd1286d,MOZAMBIQUE/DL,1,40.0,514.0,0.9756189607083797,0.3287934362888336,0.0,0.025,0.10446473013260212,3.0,0.0,3.0,3.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.34685234170003937,2.878048640095188
1bbd35ac0f394ebbb8a330219e025f9b,GUINEA/DL,0,17.0,300.0,0.9905442735728096,0.945725679397583,0.0,0.0,0.015744208112941416,2.0,0.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2432726198971249,1.4999999687500007
2375063890914fd383246659d8c118ac,MAURITIUS/ID,1,16.0,198.0,0.9976088106632233,0.9714668989181519,0.0,0.0,0.006870164636780453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.025,14.0,0.20174685641061818,1.2978723128112275
e9d54e6f85b447a5a2314d0d273a50f4,BENIN/DL,0,28.0,434.0,0.8868946990576284,0.0,0.10344827586206896,0.13793103448275862,0.277962865813921,3.0,0.0,3.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.2918258000792883,1.9166666134259276
ff8d1fb9efcd4529a40ababad6e6787e,GUINEA/DL,0,17.0,323.0,0.9878268557436326,0.9252469539642334,0.0,0.0,0.0218717044011811,2.0,0.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2312482763639843,1.5319148610230882
721069012aaf469b831f7f07479a3288,EGYPT/DL,1,38.0,281.0,0.8445395216345787,0.0,0.05,0.075,0.24660819494810265,3.0,2.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.20613020585695366,1.437499970052084
806fb6b1304b42a4ba7967e57ac1485f,GUINEA/DL,1,19.0,334.0,0.9651254635108145,0.6746397018432617,0.0,0.0,0.07718175629403996,2.0,0.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5099213527331605,3.0199999396000012
bdc154cc44d8473c93a91ab23851e743,GUINEA/DL,0,17.0,327.0,0.9874119863790625,0.9204318523406982,0.0,0.0,0.020057054913103455,2.0,0.0,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.23199740901291557,1.6363635991735546
fffbafc86d814cf8b4aa33f8fcafa1e6,GUINEA/DL,0,17.0,330.0,0.969307047479293,0.5904664993286133,0.0,0.0,0.09571468125355194,2.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.3802399174450875,2.595744625622455
c6622415d76b4dc6ab05b4d7962231d1,EGYPT/DL,1,38.0,304.0,0.8153318024816967,0.0,0.09523809523809523,0.09523809523809523,0.29353341912340125,4.0,2.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.014492753623188406,7.0,0.1900641052503182,1.4680850751471262
29ba218c827a437d8498a666ab5584d4,GUINEA/DL,0,18.0,340.0,0.977751397424274,0.8396767377853394,0.0,0.0,0.042013037373702246,2.0,0.0,2.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.41273481982441856,2.8210525721883672
71fe80e0a1954a1dbc88f8ee67f3e1f1,GUINEA/DL,1,16.0,314.0,0.9939644858241081,0.9587984085083008,0.0,0.0,0.010608464198153558,2.0,0.0,2.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.21584711515556454,1.515789441772854
940f29c932524e04a17d4a8d09fd675e,MOZAMBIQUE/DL,0,38.0,526.0,0.9837278958998228,0.7314759492874146,0.0,0.0,0.043839409786047966,3.0,0.0,3.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3176717146384614,2.857142721088442
3199010b6f52402a89ee45f4a1a371f9,MAURITIUS/ID,0,17.0,188.0,0.937194766367183,0.4657857120037079,0.0,0.058823529411764705,0.1631312363197573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.027777777777777776,13.0,0.4035575708906421,2.720930169280694
a9002e066665429c8e597397d18502a4,BENIN/DL,0,26.0,426.0,0.9232304207980633,0.0613531693816185,0.07692307692307693,0.07692307692307693,0.23731177026320852,3.0,0.0,3.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2607641887780403,1.8648648144631133
29b0f5a0361146e8bc555acb075ccaa2,MAURITIUS/ID,1,17.0,173.0,0.9528184585711535,0.47413167357444763,0.0,0.058823529411764705,0.12905288647475183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007751937984496124,12.0,0.332408489447548,2.2222221728395075
790249942efd4d52b918349a8d0a992e,EGYPT/DL,1,38.0,308.0,0.8426811873912812,0.0,0.05,0.1,0.25209147018252487,3.0,3.0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.2040006578539364,1.366336606607196
fd089f3d6f4b441389438bed46fc4921,MAURITIUS/ID,0,19.0,202.0,0.9726174912954632,0.543548583984375,0.0,0.0,0.10141648072560379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.049689440993788817,15.0,0.20161128875500733,1.4444444123456799
66b4b5b66c3c4fb48324e8a3f26f4bd2,GUINEA/DL,1,18.0,342.0,0.9660317301750183,0.6340262293815613,0.0,0.0,0.08753396216878544,2.0,0.0,2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.47736873512158084,2.6868686325885127
b7c792b1ba1a42f2a05129c6c5b756dc,EGYPT/DL,0,37.0,311.0,0.8647214350027915,0.0,0.05128205128205128,0.07692307692307693,0.24570570614382892,3.0,2.0,3.0,3.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.20714363260370308,1.326923051405326
3bc70a73c3c94f9aa9f6c83aa960ae4e,BENIN/DL,1,28.0,435.0,0.9183702194797141,0.0752963200211525,0.07142857142857142,0.07142857142857142,0.22540470281682903,3.0,0.0,3.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.36375854454264583,2.693333261511113
29c4f72dccd44ad787e9193f6e97ee5c,MAURITIUS/ID,1,19.0,194.0,0.9649300779166975,0.41730573773384094,0.0,0.05263157894736842,0.1294050475686166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.026845637583892617,14.0,0.21665451233251365,1.3829786939791768
0cdfd926bc554382a5982c69064419d9,GUINEA/DL,1,15.0,315.0,0.991487983862559,0.9575526118278503,0.0,0.0,0.012959181777582918,2.0,0.0,2.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.23002634766935673,1.5319148610230882
e707fdb11ae54a028253af6648c0eb88,BENIN/DL,1,26.0,418.0,0.9244711777338614,0.07287828624248505,0.07692307692307693,0.07692307692307693,0.22443083204654565,3.0,0.0,3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2516512671103229,1.89041090711203
9e5239e7f5c8464cadf75322e78b2b40,MOZAMBIQUE/DL,0,37.0,521.0,0.9856950173506865,0.7314759492874146,0.0,0.0,0.04442817086450525,3.0,0.0,3.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.5234084883945535,4.699999765000012
7db69891ebde4454bef4c3351b67fff2,GUINEA/DL,1,16.0,308.0,0.9953784644603729,0.971960723400116,0.0,0.0,0.008208862171775577,2.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.22502540497501794,1.6941176071972328
d40dd79bd8554f50b99aaef1449645e4,EGYPT/DL,1,36.0,323.0,0.8470017130558307,0.0,0.07692307692307693,0.07692307692307693,0.27010960937382583,3.0,1.0,3.0,3.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.21367968301037446,1.3799999724000007
94bfb520c7054b39bea551e2e1effaa8,BENIN/DL,0,27.0,417.0,0.9245570194390085,0.0613531693816185,0.07407407407407407,0.07407407407407407,0.23043947782122326,3.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.26188265052241555,1.8648648144631133
29d5a36d52a24df7847ed9cb6d335deb,MOZAMBIQUE/DL,0,40.0,516.0,0.987548278272152,0.8438695073127747,0.0,0.0,0.02770851273447927,3.0,0.0,3.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.294849358731332,2.829268154669846
70ed71a0ad774b39a9811ec8f09cb45e,GUINEA/DL,1,19.0,339.0,0.9564349588594938,0.43510758876800537,0.0,0.05263157894736842,0.12576105450525996,2.0,0.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5056583498496933,2.9999999375000015
632ded016b63461fbb1762c2acfcd2fc,MOZAMBIQUE/DL,0,39.0,517.0,0.9827767732815865,0.7314759492874146,0.0,0.0,0.043579788585290276,3.0,0.0,3.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.23260301967377262,2.047618950113383
3ccb372ecff64a6ea48bbeecf15c4038,BENIN/DL,1,27.0,411.0,0.9069521814860679,0.03717068210244179,0.07407407407407407,0.07407407407407407,0.2465236229981373,3.0,0.0,3.0,3.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.320066652042069,2.3783783140978834
a713f4889c164857b9c14470a79c8c02,GUINEA/DL,1,15.0,333.0,0.998007615407308,0.9851627945899963,0.0,0.0,0.003745723681595016,2.0,0.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.24002468106830452,1.5999999644444454
cdae0b7dedea4b639aa915dba9c437e7,EGYPT/DL,1,35.0,314.0,0.8529908769839519,0.0,0.05405405405405406,0.05405405405405406,0.24424731482211712,3.0,2.0,3.0,3.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.028169014084507043,7.0,0.21652091993546965,1.4693877251145362
5df12fe58dff48fc923cd499cbc4f307,BENIN/DL,0,26.0,419.0,0.921811404136511,0.07287828624248505,0.07692307692307693,0.07692307692307693,0.23155186955526638,3.0,0.0,3.0,3.0,85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.24608956487027306,1.8648648144631133
0312c8d4fe074752b0500775028e6e43,GUINEA/DL,0,19.0,319.0,0.955931516070115,0.5945661664009094,0.0,0.0,0.09451706476823059,2.0,0.0,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.47027311996927484,2.7708332756076404
389cdd83b4a94c4e9d7fe0bf1fc07284,GUINEA/DL,1,17.0,327.0,0.9898285269737244,0.9367568492889404,0.0,0.0,0.019377886496835736,2.0,0.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.22147551638325916,1.5652173572778836
